"player_id","year","matches_won","total_matches"
204420,"2023",0,1
204420,"2016",0,1
204420,"2017",1,2
204420,"2021",1,2
204420,"2015",0,1
204420,"2018",3,3
204420,"2012",4,4
204420,"2024",0,2
204420,"2014",0,3
204420,"2022",5,9
204426,"2015",6,12
204426,"2014",4,8
204426,"2017",29,48
204426,"2022",29,45
204426,"2018",36,61
204426,"2016",15,32
204426,"2019",26,42
204426,"2013",0,2
204426,"2012",2,3
204426,"2011",0,4
204426,"2023",7,16
204426,"2021",49,67
204426,"2020",24,35
204427,"2024",17,40
204427,"2022",24,42
204427,"2017",15,35
204427,"2015",3,6
204427,"2023",21,31
204427,"2021",34,54
204427,"2020",8,20
204427,"2019",11,30
204427,"2016",6,15
204427,"2018",9,23
204429,"2016",0,1
204430,"2019",4,10
204430,"2016",0,3
204430,"2020",0,2
204430,"2018",5,14
204430,"2014",0,2
204430,"2017",3,7
204430,"2015",0,1
204431,"2019",7,16
204431,"2016",15,29
204431,"2013",1,2
204431,"2022",5,8
204431,"2018",1,3
204431,"2014",6,15
204431,"2017",0,1
204431,"2021",5,16
204431,"2015",11,25
204431,"2024",0,1
204431,"2023",8,24
204431,"2020",5,9
204434,"2023",7,21
204434,"2016",5,9
204434,"2021",3,8
204434,"2022",3,7
204434,"2015",0,1
204434,"2019",10,27
204434,"2020",2,6
204434,"2018",4,9
204451,"2000",0,1
204451,"2005",0,1
204451,"1999",0,1
204451,"2004",0,2
204451,"2007",0,1
204584,"2005",1,1
204599,"2006",0,4
204638,"2006",0,3
204638,"2005",0,1
204690,"2005",0,1
204690,"2001",5,5
204690,"2004",1,4
204690,"2000",5,6
204690,"2008",1,2
204690,"2006",0,4
204690,"2003",2,3
204690,"2002",0,5
204809,"2005",1,1
204840,"2001",2,4
204840,"2009",3,4
204840,"2008",2,3
204840,"2010",0,1
204970,"2005",0,4
204970,"2004",0,3
204970,"2006",2,2
204970,"2010",0,1
204970,"2001",0,3
204970,"2000",1,1
204970,"2003",0,1
204970,"2002",3,3
204970,"2008",0,1
204978,"2002",0,1
204978,"2005",1,2
205008,"2005",0,1
205010,"2010",1,2
205010,"2011",0,3
205010,"2009",2,4
205010,"2012",3,4
205010,"2006",4,5
205010,"2007",1,4
205010,"2008",2,5
205079,"2005",2,2
205126,"2005",0,1
205136,"2005",0,1
205143,"2000",0,2
205143,"2005",2,3
205143,"2006",2,4
205143,"2003",4,4
205143,"2002",4,5
205143,"2001",4,4
205143,"1998",0,1
205143,"2004",2,5
205155,"2005",1,1
205155,"2004",1,1
205158,"2006",1,3
205158,"2009",1,4
205230,"2005",0,1
205276,"2007",3,3
205276,"2006",0,2
205276,"2005",2,3
205285,"2011",2,4
205294,"2006",0,3
205329,"2007",0,4
205344,"2016",2,4
205344,"2017",2,3
205344,"2022",0,3
205344,"2018",4,4
205344,"2019",1,4
205348,"2006",2,3
205348,"2005",1,3
205348,"2004",3,3
205348,"2007",1,5
205361,"2006",3,3
205393,"2012",0,1
205399,"2012",0,1
205462,"2008",2,2
205462,"2017",2,2
205462,"2023",1,3
205462,"2019",4,4
205462,"2016",3,5
205462,"2022",0,2
205462,"2018",0,1
205465,"2009",2,4
205465,"2007",4,5
205465,"2006",1,3
205465,"2008",2,3
205467,"2005",1,1
205467,"2006",1,4
205467,"2008",0,3
205467,"2004",1,4
205487,"2005",2,3
205532,"2005",0,1
205532,"2007",0,3
205532,"2006",1,1
205591,"2015",1,3
205591,"2016",7,10
205591,"2014",4,8
205591,"2013",3,4
205600,"2010",1,2
205600,"2009",5,5
205600,"2011",0,1
205600,"2012",2,4
205600,"2008",4,5
205604,"2008",0,4
205604,"2007",1,3
205606,"2017",0,1
205615,"2011",1,3
205615,"2010",3,4
205673,"2008",3,4
205694,"2009",4,5
205694,"2007",0,1
205694,"2008",1,3
205700,"2010",1,4
205700,"2011",0,2
205700,"2012",0,3
205700,"2008",1,1
205714,"2022",0,1
205723,"2017",1,4
205723,"2021",1,3
205723,"2018",0,1
205757,"2009",0,1
205758,"2008",1,4
205761,"2012",0,1
205763,"2004",1,4
205763,"2007",0,2
205763,"2003",1,3
205763,"2001",1,2
205773,"2008",1,1
205786,"2009",1,3
205787,"2005",1,3
205787,"2006",3,3
205787,"2009",3,4
205787,"2014",2,3
205787,"2018",1,2
205787,"2008",2,4
205789,"2011",1,2
205789,"2017",1,1
205789,"2022",0,1
205789,"2019",1,1
205789,"2010",0,1
205815,"2017",2,5
205815,"2014",1,3
205815,"2018",1,2
205815,"2022",0,1
205815,"2016",1,5
205831,"2012",0,1
205848,"2018",1,3
205883,"2007",0,3
205883,"2008",1,1
205892,"2021",0,3
205892,"2019",1,4
205892,"2020",2,4
205892,"2022",1,2
205892,"2017",1,3
205892,"2010",2,3
205892,"2024",0,3
205892,"2023",0,2
205908,"2011",1,4
205908,"2010",0,1
205908,"2012",2,3
205909,"2017",0,1
205909,"2010",1,3
205909,"2015",0,1
205909,"2014",0,1
205918,"2017",2,4
205918,"2020",0,1
205918,"2021",0,4
205918,"2008",4,4
205918,"2010",0,4
205918,"2023",1,9
205918,"2022",1,7
205918,"2011",4,4
205918,"2012",0,2
205918,"2009",4,5
205925,"2021",20,40
205925,"2014",5,9
205925,"2024",6,15
205925,"2019",17,39
205925,"2023",16,37
205925,"2020",11,21
205925,"2013",2,3
205925,"2022",27,46
205925,"2015",6,13
205925,"2017",17,31
205925,"2012",0,2
205925,"2018",29,52
205925,"2016",9,23
205944,"2013",0,1
206007,"2014",0,1
206007,"2024",2,10
206007,"2021",1,2
206007,"2023",4,12
206007,"2022",11,21
206007,"2016",0,1
206037,"2022",1,4
206037,"2019",2,4
206037,"2023",2,4
206037,"2014",2,3
206037,"2015",0,1
206037,"2016",2,5
206037,"2020",2,4
206037,"2018",3,5
206037,"2021",1,2
206037,"2024",0,2
206037,"2017",3,5
206038,"2010",1,1
206039,"2010",4,4
206039,"2008",2,3
206039,"2016",0,2
206041,"2013",0,1
206045,"2019",0,1
206045,"2015",0,1
206045,"2018",0,2
206045,"2017",0,2
206049,"2013",1,3
206049,"2014",4,12
206049,"2015",0,1
206049,"2016",0,2
206060,"2011",1,3
206060,"2014",2,3
206060,"2012",5,5
206060,"2010",1,3
206060,"2015",0,1
206063,"2011",1,2
206063,"2015",1,1
206064,"2009",0,1
206075,"2018",0,1
206075,"2019",0,1
206075,"2014",1,3
206075,"2016",0,3
206075,"2015",0,1
206075,"2017",0,1
206077,"2014",0,1
206086,"2012",2,5
206086,"2017",1,3
206086,"2011",1,1
206091,"2018",1,2
206091,"2019",1,1
206091,"2012",3,4
206102,"2020",2,6
206102,"2016",3,4
206102,"2022",4,8
206102,"2018",4,5
206102,"2017",0,3
206102,"2021",1,7
206102,"2014",1,3
206102,"2019",2,6
206102,"2015",1,2
206102,"2023",3,9
206103,"2011",0,2
206105,"2022",2,3
206105,"2013",0,2
206105,"2012",4,5
206105,"2020",3,5
206105,"2023",2,5
206106,"2014",3,4
206106,"2016",0,1
206106,"2015",2,2
206106,"2017",0,1
206107,"2023",0,1
206107,"2018",1,2
206107,"2017",2,3
206107,"2015",1,3
206107,"2019",2,4
206107,"2021",0,1
206107,"2016",1,3
206108,"2023",5,10
206108,"2020",19,28
206108,"2016",3,8
206108,"2018",5,18
206108,"2019",16,33
206108,"2021",15,26
206108,"2017",10,24
206124,"2020",5,11
206124,"2018",1,8
206124,"2017",5,12
206124,"2023",5,19
206124,"2015",2,3
206124,"2021",26,46
206124,"2014",0,3
206124,"2024",0,2
206124,"2019",2,9
206124,"2022",17,43
206124,"2016",4,10
206124,"2013",1,3
206125,"2009",1,1
206130,"2013",0,3
206136,"2018",1,2
206136,"2017",2,4
206144,"2013",0,1
206144,"2017",0,1
206146,"2018",2,3
206146,"2016",4,6
206146,"2017",1,4
206146,"2019",2,4
206151,"2016",0,1
206174,"2010",3,3
206174,"2012",5,5
206174,"2013",0,2
206175,"2021",0,1
206175,"2019",0,1
206177,"2011",1,2
206177,"2012",4,5
206177,"2013",0,1
206177,"2017",0,4
206178,"2016",0,4
206178,"2015",0,3
206183,"2017",1,3
206183,"2015",0,2
206183,"2016",2,4
206194,"2019",1,2
206194,"2018",0,1
206194,"2014",0,1
206194,"2017",3,5
206194,"2020",0,2
206194,"2015",3,5
206194,"2016",2,4
206213,"2010",1,3
206213,"2011",3,4
206213,"2009",2,4
206213,"2012",2,5
206213,"2014",3,3
206213,"2015",0,1
206216,"2017",1,2
206219,"2019",1,2
206219,"2022",5,22
206219,"2017",14,30
206219,"2020",7,14
206219,"2021",7,18
206219,"2015",2,8
206219,"2023",1,3
206219,"2018",1,8
206219,"2016",7,14
206219,"2024",5,11
206240,"2013",1,3
206240,"2012",2,4
206240,"2014",2,3
206240,"2011",2,4
206240,"2010",4,4
206242,"2017",14,26
206242,"2023",37,59
206242,"2013",1,2
206242,"2016",2,6
206242,"2022",39,60
206242,"2014",0,2
206242,"2021",2,4
206242,"2024",38,65
206242,"2019",9,18
206242,"2015",3,6
206242,"2018",8,18
206245,"2014",1,1
206252,"2019",2,3
206252,"2023",34,53
206252,"2021",44,62
206252,"2022",26,41
206252,"2024",21,37
206252,"2014",1,2
206252,"2018",1,4
206252,"2020",9,14
206252,"2017",6,10
206252,"2015",0,1
206252,"2016",2,7
206255,"2019",8,12
206255,"2017",3,13
206255,"2020",11,16
206255,"2023",2,9
206255,"2016",8,19
206255,"2021",3,12
206255,"2015",5,9
206277,"2016",0,1
206285,"2012",3,5
206285,"2014",2,3
206286,"2011",0,1
206286,"2012",0,1
206289,"2015",0,2
206289,"2022",40,63
206289,"2021",38,58
206289,"2020",20,31
206289,"2016",5,17
206289,"2014",2,3
206289,"2018",25,49
206289,"2019",31,54
206289,"2017",18,35
206289,"2024",24,39
206289,"2013",0,4
206289,"2023",38,63
206289,"2012",0,3
206292,"2021",12,24
206292,"2023",1,3
206292,"2019",7,17
206292,"2022",3,14
206292,"2020",2,7
206292,"2024",4,7
206294,"2023",9,19
206294,"2018",0,1
206294,"2024",29,55
206294,"2022",5,9
206294,"2020",0,1
206304,"2012",1,4
206304,"2011",3,4
206304,"2014",1,2
206320,"2014",0,1
206329,"2017",3,4
206329,"2011",2,4
206329,"2018",3,4
206329,"2013",2,3
206329,"2014",2,4
206329,"2012",2,4
206329,"2016",5,8
206329,"2019",2,4
206329,"2015",0,4
206332,"2013",0,2
206332,"2016",0,4
206335,"2016",0,1
206335,"2022",0,2
206343,"2018",1,1
206344,"2015",0,1
206344,"2018",1,1
206344,"2017",0,1
206344,"2019",2,3
206344,"2013",0,3
206345,"2020",1,1
206345,"2024",0,1
206345,"2019",1,4
206349,"2018",0,1
206349,"2017",0,1
206349,"2019",1,2
206349,"2015",0,1
206349,"2021",1,3
206354,"2017",0,1
206354,"2013",0,1
206362,"2021",0,1
206362,"2019",0,1
206363,"2019",0,1
206363,"2024",0,2
206363,"2023",0,3
206363,"2022",0,1
206363,"2021",0,3
206368,"2018",8,14
206368,"2024",16,41
206368,"2021",33,57
206368,"2023",35,59
206368,"2022",43,63
206368,"2014",0,1
206368,"2020",13,27
206368,"2019",25,44
206374,"2021",1,10
206374,"2018",16,30
206374,"2014",3,4
206374,"2023",1,2
206374,"2019",22,42
206374,"2017",5,10
206374,"2016",4,13
206374,"2020",3,9
206374,"2015",1,4
206374,"2024",15,31
206376,"2012",6,6
206376,"2013",3,4
206376,"2011",4,5
206387,"2019",3,4
206387,"2018",2,4
206387,"2016",3,4
206387,"2015",0,1
206387,"2017",0,1
206387,"2020",0,2
206389,"2010",2,3
206389,"2014",2,4
206390,"2018",0,1
206391,"2020",0,3
206391,"2021",0,2
206391,"2022",0,3
206391,"2023",0,1
206391,"2016",0,1
206391,"2019",0,3
206391,"2018",1,2
206404,"2017",2,8
206404,"2016",5,12
206404,"2015",9,20
206404,"2014",1,5
206408,"2024",10,35
206408,"2023",13,35
206408,"2018",1,2
206408,"2016",4,8
206408,"2021",17,36
206408,"2020",10,14
206408,"2017",6,10
206408,"2022",4,9
206410,"2017",0,1
206417,"2022",4,10
206417,"2023",2,9
206417,"2024",2,5
206420,"2016",3,7
206420,"2022",33,51
206420,"2019",34,57
206420,"2023",34,56
206420,"2024",26,50
206420,"2018",10,24
206420,"2021",26,48
206420,"2017",6,18
206420,"2020",21,33
206424,"2017",1,4
206424,"2018",0,2
206424,"2016",4,4
206424,"2015",2,2
206430,"2022",2,4
206430,"2023",1,2
206430,"2021",1,2
206430,"2015",0,1
206430,"2019",4,5
206430,"2024",0,2
206433,"2016",0,1
206579,"2001",0,1
206579,"2003",0,2
206579,"2004",2,3
206579,"2005",0,2
206579,"2000",0,2
206606,"1998",0,2
206606,"1997",2,4
206606,"2008",1,1
206900,"2010",1,4
206900,"1999",1,1
206900,"2000",0,1
206900,"2011",0,2
206908,"2006",3,3
206908,"2010",0,3
206908,"2002",0,1
206924,"2011",2,3
207076,"2013",0,3
207213,"2005",0,1
207291,"1997",0,5
207291,"2008",1,2
207291,"1996",0,1
207291,"2000",1,5
207291,"2006",0,4
207617,"2008",0,3
207803,"2003",2,3
207803,"2005",0,3
207947,"1999",4,4
207947,"2001",6,7
207947,"2002",5,7
207947,"2010",1,3
207947,"2005",1,4
207947,"2004",2,4
207947,"2008",1,3
207947,"2006",0,4
207947,"2009",4,4
207947,"1997",4,6
207947,"2003",1,2
207947,"2000",0,1
207956,"2002",5,10
207956,"2006",1,4
207956,"2003",2,3
207956,"2001",5,8
207956,"2008",1,2
207956,"2000",1,4
207956,"2005",2,4
207956,"2004",0,4
207986,"2005",0,3
208067,"2005",1,2
208067,"2010",2,4
208067,"2011",0,2
208067,"2009",0,1
208076,"2005",0,1
208093,"2009",1,2
208093,"2004",1,3
208093,"2005",1,3
208093,"2011",3,4
208207,"2002",1,3
208207,"2005",0,2
208207,"2003",0,2
208207,"2004",3,4
208244,"2005",0,1
208245,"2005",0,3
208245,"2003",1,2
208260,"2007",2,4
208260,"2003",1,2
208260,"2005",2,2
208260,"2009",0,1
208260,"2006",5,5
208261,"1997",1,2
208261,"1999",0,4
208261,"1998",2,7
208261,"2008",0,2
208277,"2010",0,1
208287,"2005",3,3
208287,"2007",2,3
208287,"2006",2,4
208287,"2008",1,4
208287,"2009",0,3
208297,"2004",0,3
208297,"2003",2,4
208297,"2008",2,4
208323,"2007",0,1
208323,"2005",0,1
208427,"2003",0,2
208427,"2005",0,1
208531,"2012",2,4
208531,"2016",3,5
208531,"2009",1,2
208531,"2014",3,3
208531,"2019",3,4
208531,"2022",0,4
208531,"2017",2,3
208531,"2010",3,4
208531,"2011",2,4
208531,"2018",0,3
208531,"2023",0,5
208549,"2006",1,1
208549,"2007",0,1
208549,"2005",2,3
208549,"2004",0,2
208549,"2008",0,1
208567,"2018",0,2
208603,"2015",1,1
208603,"2009",0,2
208686,"2004",1,4
208686,"2005",1,1
208774,"2005",0,2
208775,"2005",0,2
208797,"2005",2,2
208797,"2006",1,4
208797,"2008",2,3
208800,"2007",1,1
208810,"2010",2,4
208844,"2006",0,3
208882,"2006",0,1
208979,"2005",0,2
208979,"2006",1,1
208979,"2007",0,2
208982,"2006",1,5
208982,"2007",0,4
208983,"2012",0,1
208983,"2001",3,4
208983,"2008",4,4
208983,"2011",2,3
208983,"2000",4,5
208983,"2014",0,1
208983,"2002",1,3
208983,"2009",0,1
209026,"2005",2,3
209026,"2004",2,4
209033,"2007",1,1
209033,"2009",1,3
209033,"2011",1,1
209116,"2006",1,3
209117,"2007",1,2
209117,"2008",2,2
209118,"2007",2,3
209119,"2007",1,3
209154,"2014",2,3
209174,"2006",1,3
209174,"2007",2,2
209174,"2008",2,4
209191,"2008",1,1
209192,"2009",4,4
209192,"2010",0,4
209205,"2014",2,2
209205,"2013",1,2
209225,"2006",0,1
209331,"2012",3,6
209331,"2006",1,3
209331,"2014",0,1
209331,"2011",1,4
209331,"2010",0,3
209369,"2007",0,1
209371,"2008",0,1
209391,"2008",0,1
209433,"2008",1,2
209433,"2004",2,2
209494,"2007",0,2
209507,"2008",2,3
209534,"2010",1,1
209569,"2005",1,1
209573,"2009",1,3
209573,"2010",0,4
209573,"2011",0,2
209575,"2009",0,2
209580,"2013",2,2
209585,"2008",2,5
209628,"2007",0,3
209712,"2023",2,5
209712,"2010",0,3
209712,"2007",1,3
209712,"2012",3,5
209712,"2014",2,3
209712,"2009",0,2
209753,"2008",3,5
209753,"2007",0,3
209753,"2009",1,4
209776,"2010",1,2
209776,"2009",4,5
209776,"2007",3,4
209776,"2006",2,4
209794,"2008",1,3
209794,"2011",0,4
209805,"2007",1,1
209807,"2007",2,3
209836,"2014",0,4
209836,"2001",1,4
209836,"2002",1,3
209836,"1999",1,2
209836,"2009",0,3
209836,"2003",0,3
209836,"2012",0,1
209836,"2000",4,5
209836,"2008",3,4
209975,"2007",1,3
209975,"2008",1,3
209982,"2008",0,2
209983,"2008",0,3
209984,"2008",1,1
209984,"2010",0,3
209988,"2008",0,1
209991,"2006",0,2
210046,"2020",2,3
210046,"2014",3,4
210046,"2011",3,4
210046,"2012",1,3
210046,"2015",0,2
210046,"2017",0,1
210046,"2018",0,1
210046,"2013",2,5
210046,"2016",1,2
210078,"2005",0,4
210078,"2006",1,3
210113,"2013",0,3
210130,"2011",0,2
210130,"2009",2,3
210130,"2008",2,2
210130,"2010",0,4
210131,"2012",0,1
210132,"2009",0,1
210132,"2011",0,2
210134,"2012",0,1
210138,"2017",0,4
210138,"2016",2,4
210138,"2012",0,5
210138,"2019",3,3
210138,"2015",1,1
210138,"2018",3,4
210159,"2011",0,2
210159,"2010",1,4
210160,"2014",1,2
210160,"2011",4,5
210163,"2011",0,1
210166,"2013",1,3
210166,"2014",0,3
210166,"2018",1,1
210166,"2016",1,4
210171,"2013",1,2
210171,"2012",0,5
210173,"2011",2,4
210173,"2015",1,1
210173,"2018",0,3
210173,"2016",2,5
210173,"2020",2,3
210173,"2014",1,3
210173,"2013",1,6
210173,"2012",3,5
210173,"2017",0,3
210174,"2018",1,2
210174,"2011",0,4
210174,"2016",1,3
210174,"2020",0,2
210174,"2017",0,1
210207,"2008",0,3
210209,"2008",0,2
210271,"2014",0,2
210271,"2010",0,1
210271,"2012",1,4
210271,"2013",1,3
210271,"2019",0,2
210303,"2009",3,5
210303,"2015",0,1
210303,"2014",3,4
210303,"2018",1,4
210303,"2010",0,2
210303,"2024",1,4
210303,"2023",1,3
210303,"2016",2,3
210337,"2023",3,7
210337,"2020",0,1
210337,"2024",1,3
210337,"2022",0,1
210434,"2014",1,1
210439,"2013",0,2
210439,"2012",0,2
210439,"2016",0,1
210439,"2015",0,1
210448,"2011",0,1
210451,"2008",0,5
210451,"2010",1,2
210451,"2009",2,5
210521,"2012",0,3
210580,"2011",1,3
210622,"2021",0,1
210624,"2014",1,3
210624,"2012",0,2
210629,"2017",0,4
210629,"2012",3,4
210629,"2016",0,2
210640,"2012",0,2
210640,"2015",1,1
210660,"2013",0,1
210672,"2016",1,2
210705,"2022",3,10
210705,"2017",0,2
210705,"2019",2,8
210705,"2024",2,4
210705,"2021",4,15
210705,"2020",3,5
210705,"2018",2,4
210722,"2019",35,61
210722,"2024",27,52
210722,"2022",28,50
210722,"2020",34,47
210722,"2018",47,69
210722,"2016",3,6
210722,"2021",34,54
210722,"2023",27,49
210722,"2017",33,54
210738,"2018",4,4
210738,"2013",3,3
210738,"2017",2,2
210738,"2022",1,5
210738,"2020",2,5
210738,"2019",2,4
210738,"2021",0,1
210740,"2011",2,4
210740,"2016",4,5
210740,"2010",2,3
210740,"2018",2,3
210740,"2009",1,3
210740,"2008",2,4
210785,"2012",2,6
210786,"2020",0,4
210871,"2018",2,3
210871,"2016",1,4
210871,"2017",1,2
210871,"2015",1,1
210880,"2014",0,1
210884,"2012",0,1
210886,"2020",2,6
210886,"2021",7,18
210886,"2014",0,3
210886,"2024",14,29
210886,"2022",11,25
210886,"2023",14,35
210886,"2011",1,2
210913,"2019",1,3
210920,"2018",3,4
210920,"2010",3,5
210920,"2011",4,5
210920,"2019",2,3
210920,"2009",0,2
210926,"2016",0,1
210926,"2018",1,2
210930,"2014",1,4
210931,"2018",0,1
210931,"2016",2,3
210947,"2017",2,3
210947,"2012",0,1
210951,"2018",2,2
210951,"2020",2,3
210951,"2014",3,4
210951,"2013",3,3
210951,"2012",1,1
210952,"2013",2,4
210953,"2011",2,2
210953,"2012",2,4
210957,"2017",2,6
210957,"2016",0,1
210957,"2018",2,3
210958,"2010",0,1
210958,"2015",0,1
211002,"2018",2,3
211002,"2017",3,3
211012,"2012",0,1
211012,"2013",1,2
211014,"2012",0,1
211014,"2013",0,1
211019,"2019",0,1
211031,"2021",0,1
211043,"2016",0,2
211043,"2018",0,1
211043,"2015",0,1
211063,"2024",0,1
211063,"2016",0,1
211069,"2011",1,3
211095,"2018",13,26
211095,"2019",16,33
211095,"2023",19,40
211095,"2017",0,1
211095,"2020",5,15
211095,"2021",10,31
211095,"2022",15,25
211095,"2024",12,31
211105,"2015",1,1
211105,"2014",1,4
211107,"2021",10,20
211107,"2024",34,56
211107,"2017",0,1
211107,"2022",9,18
211107,"2023",13,24
211107,"2018",6,14
211107,"2019",7,11
211107,"2020",1,3
211122,"2019",2,4
211122,"2014",1,4
211122,"2022",0,3
211122,"2018",3,3
211122,"2016",0,2
211133,"2019",0,1
211148,"2024",43,64
211148,"2021",20,40
211148,"2018",3,10
211148,"2020",6,14
211148,"2023",28,53
211148,"2017",0,2
211148,"2019",6,16
211148,"2022",23,44
211208,"2018",0,1
211208,"2015",0,1
211208,"2023",0,1
211208,"2016",2,4
211208,"2013",1,1
211208,"2011",1,1
211208,"2014",1,2
211216,"2021",0,1
211216,"2016",0,1
211216,"2022",0,1
211222,"2021",0,3
211222,"2018",0,1
211222,"2022",0,2
211222,"2017",0,4
211222,"2016",0,2
211222,"2015",0,1
211225,"2021",0,1
211227,"2017",1,3
211227,"2015",1,1
211234,"2015",0,1
211234,"2016",2,3
211234,"2014",0,1
211246,"2010",2,4
211246,"2012",2,4
211246,"2018",0,2
211246,"2011",3,5
211246,"2017",1,1
211260,"2024",0,2
211260,"2019",0,1
211267,"2015",1,1
211267,"2014",1,1
211267,"2020",0,3
211267,"2011",0,2
211269,"2018",1,4
211269,"2014",3,3
211269,"2023",0,1
211269,"2017",3,4
211269,"2013",1,1
211269,"2024",0,1
211279,"2022",17,34
211279,"2017",0,1
211279,"2015",0,1
211279,"2019",3,12
211279,"2023",9,23
211279,"2024",10,23
211279,"2021",4,14
211279,"2018",2,7
211279,"2020",1,4
211288,"2016",0,3
211289,"2013",0,1
211296,"2016",3,4
211296,"2014",0,2
211296,"2013",0,2
211296,"2019",0,1
211296,"2018",1,4
211296,"2017",0,3
211296,"2023",3,4
211316,"2019",1,4
211316,"2022",0,1
211316,"2024",3,10
211316,"2018",0,2
211316,"2023",1,7
211321,"2015",0,1
211326,"2011",2,3
211326,"2013",3,4
211328,"2017",0,1
211328,"2018",1,3
211329,"2018",1,4
211329,"2017",1,2
211329,"2019",0,1
211329,"2016",2,4
211337,"2022",2,11
211337,"2020",0,2
211337,"2018",4,7
211337,"2023",13,27
211337,"2019",5,12
211337,"2024",4,21
211337,"2017",3,8
211337,"2021",5,10
211342,"2023",0,1
211342,"2022",1,4
211342,"2021",0,1
211342,"2024",0,1
211351,"2016",0,1
211390,"2019",0,1
211394,"2014",2,3
211404,"2015",0,1
211407,"2022",0,2
211407,"2018",2,6
211411,"2024",2,4
211411,"2019",9,14
211411,"2021",11,28
211411,"2016",0,1
211411,"2018",0,1
211411,"2020",1,9
211411,"2017",3,12
211432,"2022",0,1
211432,"2021",0,1
211456,"2022",1,3
211472,"2015",1,2
211491,"2012",2,2
211510,"2012",1,3
211516,"2007",0,4
211516,"2008",0,3
211529,"2023",1,5
211529,"2017",3,4
211529,"2022",0,3
211529,"2016",2,4
211529,"2018",1,3
211529,"2015",1,1
211529,"2020",3,4
211529,"2014",2,4
211533,"2022",33,52
211533,"2013",4,4
211533,"2014",2,6
211533,"2023",38,60
211533,"2020",9,17
211533,"2015",7,12
211533,"2018",28,51
211533,"2024",29,47
211533,"2017",45,66
211533,"2019",26,53
211533,"2021",32,51
211533,"2016",20,46
211534,"2013",0,2
211539,"2019",16,33
211539,"2020",11,15
211539,"2017",0,4
211539,"2015",0,1
211539,"2022",1,5
211539,"2014",0,1
211539,"2024",1,5
211539,"2021",14,34
211539,"2023",0,4
211539,"2018",5,13
211541,"2018",0,1
211541,"2023",0,1
211541,"2022",1,5
211544,"2021",1,2
211552,"2018",0,1
211552,"2020",0,2
211552,"2022",7,22
211552,"2021",5,12
211552,"2019",0,3
211552,"2023",0,1
211562,"2013",1,2
211562,"2012",1,4
211574,"2020",0,1
211635,"2024",0,2
211635,"2017",2,12
211635,"2016",11,25
211635,"2015",3,11
211635,"2022",1,4
211635,"2023",0,6
211637,"2014",0,2
211643,"2023",2,4
211643,"2022",1,1
211651,"2016",0,3
211651,"2018",2,4
211651,"2019",7,16
211651,"2022",32,54
211651,"2023",18,28
211651,"2020",7,11
211651,"2015",2,5
211651,"2021",43,60
211651,"2024",37,56
211651,"2017",0,1
211668,"2021",0,1
211668,"2022",1,2
211684,"2017",0,1
211684,"2024",29,56
211684,"2022",11,32
211684,"2020",2,4
211684,"2014",0,1
211684,"2015",0,1
211684,"2021",6,14
211684,"2019",1,7
211684,"2016",1,2
211684,"2023",12,31
211684,"2018",5,17
211685,"2017",3,6
211685,"2023",2,4
211685,"2024",24,34
211685,"2021",1,2
211685,"2020",0,1
211685,"2022",0,1
211685,"2019",0,2
211685,"2018",0,1
211700,"2016",1,2
211700,"2017",0,2
211700,"2018",0,1
211701,"2021",22,39
211701,"2024",26,52
211701,"2022",18,37
211701,"2014",4,10
211701,"2023",22,40
211701,"2013",0,1
211701,"2017",24,48
211701,"2020",6,19
211701,"2015",13,33
211701,"2016",17,36
211701,"2018",28,51
211701,"2019",20,48
211702,"2021",5,22
211702,"2018",8,19
211702,"2019",8,14
211702,"2016",20,45
211702,"2022",4,10
211702,"2017",13,31
211702,"2015",6,8
211702,"2020",9,15
211702,"2024",6,23
211702,"2023",10,23
211713,"2020",2,3
211713,"2019",1,3
211713,"2023",9,18
211713,"2017",1,2
211713,"2022",5,14
211713,"2021",15,24
211713,"2024",20,43
211719,"2019",0,2
211719,"2018",0,1
211719,"2014",0,2
211719,"2016",0,2
211722,"2014",0,1
211736,"2017",6,9
211736,"2021",1,7
211736,"2018",2,6
211736,"2019",7,16
211736,"2015",1,2
211736,"2016",1,5
211756,"2020",0,1
211756,"2018",0,2
211765,"2023",6,10
211765,"2022",0,2
211765,"2024",1,10
211765,"2021",0,2
211768,"2019",38,50
211768,"2015",0,2
211768,"2017",23,45
211768,"2021",20,28
211768,"2020",16,20
211768,"2022",15,26
211768,"2024",22,39
211768,"2014",2,4
211768,"2016",20,33
211768,"2018",43,65
211779,"2022",0,1
211793,"2013",1,2
211796,"2017",7,13
211796,"2016",4,9
211796,"2014",0,4
211796,"2019",1,1
211796,"2021",2,3
211796,"2018",2,4
211796,"2015",1,6
211814,"2023",13,31
211814,"2020",1,4
211814,"2018",1,3
211814,"2015",0,1
211814,"2016",0,1
211814,"2017",0,1
211814,"2022",6,10
211814,"2019",1,2
211814,"2024",0,3
211814,"2021",0,3
211816,"2011",0,2
211816,"2012",1,5
211817,"2017",1,2
211817,"2024",5,12
211817,"2019",2,6
211817,"2022",9,28
211817,"2023",8,16
211817,"2018",1,5
211817,"2020",0,2
211817,"2016",0,1
211817,"2021",12,18
211843,"2023",27,52
211843,"2019",1,3
211843,"2021",11,20
211843,"2022",21,42
211843,"2015",0,1
211843,"2018",1,3
211843,"2020",0,2
211843,"2024",20,44
211846,"2024",1,3
211846,"2022",0,1
211856,"2020",0,1
211856,"2015",1,2
